trt,plot,flag,tree,sample,rep,cluster,fruit
thin,3,green/black,2,dest2,2,19,2
thin,3,green/black,2,dest2,2,19,3
thin,3,green/black,2,dest2,2,19,4
thin,3,green/black,2,dest2,2,19,5
thin,3,green/black,2,dest2,2,19,6
thin,3,green/black,2,dest2,2,20,1
thin,3,green/black,2,dest2,2,20,2
thin,3,green/black,2,dest2,2,20,3
thin,3,green/black,2,dest2,2,20,4
thin,3,green/black,2,dest2,2,20,5
thin,3,green/black,2,dest2,2,20,6
thin,3,green/black,3,dest3,2,1,1
thin,3,green/black,3,dest3,2,1,2
thin,3,green/black,3,dest3,2,1,3
thin,3,green/black,3,dest3,2,1,4
thin,3,green/black,3,dest3,2,1,5
thin,3,green/black,3,dest3,2,1,6
thin,3,green/black,3,dest3,2,2,1
thin,3,green/black,3,dest3,2,2,2
thin,3,green/black,3,dest3,2,2,3
thin,3,green/black,3,dest3,2,2,4
thin,3,green/black,3,dest3,2,2,5
thin,3,green/black,3,dest3,2,2,6
thin,3,green/black,3,dest3,2,3,1
thin,3,green/black,3,dest3,2,3,2
thin,3,green/black,3,dest3,2,3,3
thin,3,green/black,3,dest3,2,3,4
thin,3,green/black,3,dest3,2,3,5
thin,3,green/black,3,dest3,2,3,6
thin,3,green/black,3,dest3,2,4,1
thin,3,green/black,3,dest3,2,4,2
thin,3,green/black,3,dest3,2,4,3
thin,3,green/black,3,dest3,2,4,4
thin,3,green/black,3,dest3,2,4,5
thin,3,green/black,3,dest3,2,4,6
thin,3,green/black,3,dest3,2,5,1
thin,3,green/black,3,dest3,2,5,2
thin,3,green/black,3,dest3,2,5,3
thin,3,green/black,3,dest3,2,5,4
thin,3,green/black,3,dest3,2,5,5
thin,3,green/black,3,dest3,2,5,6
thin,3,green/black,3,dest3,2,6,1
thin,3,green/black,3,dest3,2,6,2
thin,3,green/black,3,dest3,2,6,3
thin,3,green/black,3,dest3,2,6,4
thin,3,green/black,3,dest3,2,6,5
thin,3,green/black,3,dest3,2,6,6
thin,3,green/black,3,dest3,2,7,1
thin,3,green/black,3,dest3,2,7,2
thin,3,green/black,3,dest3,2,7,3
thin,3,green/black,3,dest3,2,7,4
thin,3,green/black,3,dest3,2,7,5
thin,3,green/black,3,dest3,2,7,6
thin,3,green/black,3,dest3,2,8,1
thin,3,green/black,3,dest3,2,8,2
thin,3,green/black,3,dest3,2,8,3
thin,3,green/black,3,dest3,2,8,4
thin,3,green/black,3,dest3,2,8,5
thin,3,green/black,3,dest3,2,8,6
thin,3,green/black,3,dest3,2,9,1
thin,3,green/black,3,dest3,2,9,2
thin,3,green/black,3,dest3,2,9,3
thin,3,green/black,3,dest3,2,9,4
thin,3,green/black,3,dest3,2,9,5
thin,3,green/black,3,dest3,2,9,6
thin,3,green/black,3,dest3,2,10,1
thin,3,green/black,3,dest3,2,10,2
thin,3,green/black,3,dest3,2,10,3
thin,3,green/black,3,dest3,2,10,4
thin,3,green/black,3,dest3,2,10,5
thin,3,green/black,3,dest3,2,10,6
thin,3,green/black,3,dest3,2,11,1
thin,3,green/black,3,dest3,2,11,2
thin,3,green/black,3,dest3,2,11,3
thin,3,green/black,3,dest3,2,11,4
thin,3,green/black,3,dest3,2,11,5
thin,3,green/black,3,dest3,2,11,6
thin,3,green/black,3,dest3,2,12,1
thin,3,green/black,3,dest3,2,12,2
thin,3,green/black,3,dest3,2,12,3
thin,3,green/black,3,dest3,2,12,4
thin,3,green/black,3,dest3,2,12,5
thin,3,green/black,3,dest3,2,12,6
thin,3,green/black,3,dest3,2,13,1
thin,3,green/black,3,dest3,2,13,2
thin,3,green/black,3,dest3,2,13,3
thin,3,green/black,3,dest3,2,13,4
thin,3,green/black,3,dest3,2,13,5
thin,3,green/black,3,dest3,2,13,6
thin,3,green/black,3,dest3,2,14,1
thin,3,green/black,3,dest3,2,14,2
thin,3,green/black,3,dest3,2,14,3
thin,3,green/black,3,dest3,2,14,4
thin,3,green/black,3,dest3,2,14,5
thin,3,green/black,3,dest3,2,14,6
thin,3,green/black,3,dest3,2,15,1
thin,3,green/black,3,dest3,2,15,2
thin,3,green/black,3,dest3,2,15,3
thin,3,green/black,3,dest3,2,15,4
thin,3,green/black,3,dest3,2,15,5
thin,3,green/black,3,dest3,2,15,6
thin,3,green/black,3,dest3,2,16,1
thin,3,green/black,3,dest3,2,16,2
thin,3,green/black,3,dest3,2,16,3
thin,3,green/black,3,dest3,2,16,4
thin,3,green/black,3,dest3,2,16,5
thin,3,green/black,3,dest3,2,16,6
thin,3,green/black,3,dest3,2,17,1
thin,3,green/black,3,dest3,2,17,2
thin,3,green/black,3,dest3,2,17,3
thin,3,green/black,3,dest3,2,17,4
thin,3,green/black,3,dest3,2,17,5
thin,3,green/black,3,dest3,2,17,6
thin,3,green/black,3,dest3,2,18,1
thin,3,green/black,3,dest3,2,18,2
thin,3,green/black,3,dest3,2,18,3
thin,3,green/black,3,dest3,2,18,4
thin,3,green/black,3,dest3,2,18,5
thin,3,green/black,3,dest3,2,18,6
thin,3,green/black,3,dest3,2,19,1
thin,3,green/black,3,dest3,2,19,2
thin,3,green/black,3,dest3,2,19,3
thin,3,green/black,3,dest3,2,19,4
thin,3,green/black,3,dest3,2,19,5
thin,3,green/black,3,dest3,2,19,6
thin,3,green/black,3,dest3,2,20,1
thin,3,green/black,3,dest3,2,20,2
thin,3,green/black,3,dest3,2,20,3
thin,3,green/black,3,dest3,2,20,4
thin,3,green/black,3,dest3,2,20,5
thin,3,green/black,3,dest3,2,20,6
thin,3,green/black,5,dest4,2,1,1
thin,3,green/black,5,dest4,2,1,2
thin,3,green/black,5,dest4,2,1,3
thin,3,green/black,5,dest4,2,1,4
thin,3,green/black,5,dest4,2,1,5
thin,3,green/black,5,dest4,2,1,6
thin,3,green/black,5,dest4,2,2,1
thin,3,green/black,5,dest4,2,2,2
thin,3,green/black,5,dest4,2,2,3
thin,3,green/black,5,dest4,2,2,4
thin,3,green/black,5,dest4,2,2,5
thin,3,green/black,5,dest4,2,2,6
thin,3,green/black,5,dest4,2,3,1
thin,3,green/black,5,dest4,2,3,2
thin,3,green/black,5,dest4,2,3,3
thin,3,green/black,5,dest4,2,3,4
thin,3,green/black,5,dest4,2,3,5
thin,3,green/black,5,dest4,2,3,6
thin,3,green/black,5,dest4,2,4,1
thin,3,green/black,5,dest4,2,4,2
thin,3,green/black,5,dest4,2,4,3
thin,3,green/black,5,dest4,2,4,4
thin,3,green/black,5,dest4,2,4,5
thin,3,green/black,5,dest4,2,4,6
thin,3,green/black,5,dest4,2,5,1
thin,3,green/black,5,dest4,2,5,2
thin,3,green/black,5,dest4,2,5,3
thin,3,green/black,5,dest4,2,5,4
thin,3,green/black,5,dest4,2,5,5
thin,3,green/black,5,dest4,2,5,6
thin,3,green/black,5,dest4,2,6,1
thin,3,green/black,5,dest4,2,6,2
thin,3,green/black,5,dest4,2,6,3
thin,3,green/black,5,dest4,2,6,4
thin,3,green/black,5,dest4,2,6,5
thin,3,green/black,5,dest4,2,6,6
thin,3,green/black,5,dest4,2,7,1
thin,3,green/black,5,dest4,2,7,2
thin,3,green/black,5,dest4,2,7,3
thin,3,green/black,5,dest4,2,7,4
thin,3,green/black,5,dest4,2,7,5
thin,3,green/black,5,dest4,2,7,6
thin,3,green/black,5,dest4,2,8,1
thin,3,green/black,5,dest4,2,8,2
thin,3,green/black,5,dest4,2,8,3
thin,3,green/black,5,dest4,2,8,4
thin,3,green/black,5,dest4,2,8,5
thin,3,green/black,5,dest4,2,8,6
thin,3,green/black,5,dest4,2,9,1
thin,3,green/black,5,dest4,2,9,2
thin,3,green/black,5,dest4,2,9,3
thin,3,green/black,5,dest4,2,9,4
thin,3,green/black,5,dest4,2,9,5
thin,3,green/black,5,dest4,2,9,6
thin,3,green/black,5,dest4,2,10,1
thin,3,green/black,5,dest4,2,10,2
thin,3,green/black,5,dest4,2,10,3
thin,3,green/black,5,dest4,2,10,4
thin,3,green/black,5,dest4,2,10,5
thin,3,green/black,5,dest4,2,10,6
thin,3,green/black,5,dest4,2,11,1
thin,3,green/black,5,dest4,2,11,2
thin,3,green/black,5,dest4,2,11,3
thin,3,green/black,5,dest4,2,11,4
thin,3,green/black,5,dest4,2,11,5
thin,3,green/black,5,dest4,2,11,6
thin,3,green/black,5,dest4,2,12,1
thin,3,green/black,5,dest4,2,12,2
thin,3,green/black,5,dest4,2,12,3
thin,3,green/black,5,dest4,2,12,4
thin,3,green/black,5,dest4,2,12,5
thin,3,green/black,5,dest4,2,12,6
thin,3,green/black,5,dest4,2,13,1
thin,3,green/black,5,dest4,2,13,2
thin,3,green/black,5,dest4,2,13,3
thin,3,green/black,5,dest4,2,13,4
thin,3,green/black,5,dest4,2,13,5
thin,3,green/black,5,dest4,2,13,6
thin,3,green/black,5,dest4,2,14,1
thin,3,green/black,5,dest4,2,14,2
thin,3,green/black,5,dest4,2,14,3
thin,3,green/black,5,dest4,2,14,4
thin,3,green/black,5,dest4,2,14,5
thin,3,green/black,5,dest4,2,14,6
thin,3,green/black,5,dest4,2,15,1
thin,3,green/black,5,dest4,2,15,2
thin,3,green/black,5,dest4,2,15,3
thin,3,green/black,5,dest4,2,15,4
thin,3,green/black,5,dest4,2,15,5
thin,3,green/black,5,dest4,2,15,6
thin,3,green/black,5,dest4,2,16,1
thin,3,green/black,5,dest4,2,16,2
thin,3,green/black,5,dest4,2,16,3
thin,3,green/black,5,dest4,2,16,4
thin,3,green/black,5,dest4,2,16,5
thin,3,green/black,5,dest4,2,16,6
thin,3,green/black,5,dest4,2,17,1
thin,3,green/black,5,dest4,2,17,2
thin,3,green/black,5,dest4,2,17,3
thin,3,green/black,5,dest4,2,17,4
thin,3,green/black,5,dest4,2,17,5
thin,3,green/black,5,dest4,2,17,6
thin,3,green/black,5,dest4,2,18,1
thin,3,green/black,5,dest4,2,18,2
thin,3,green/black,5,dest4,2,18,3
thin,3,green/black,5,dest4,2,18,4
thin,3,green/black,5,dest4,2,18,5
thin,3,green/black,5,dest4,2,18,6
thin,3,green/black,5,dest4,2,19,1
thin,3,green/black,5,dest4,2,19,2
thin,3,green/black,5,dest4,2,19,3
thin,3,green/black,5,dest4,2,19,4
thin,3,green/black,5,dest4,2,19,5
thin,3,green/black,5,dest4,2,19,6
thin,3,green/black,5,dest4,2,20,1
thin,3,green/black,5,dest4,2,20,2
thin,3,green/black,5,dest4,2,20,3
thin,3,green/black,5,dest4,2,20,4
thin,3,green/black,5,dest4,2,20,5
thin,3,green/black,5,dest4,2,20,6
thin,3,green/black,6,dest5,2,1,1
thin,3,green/black,6,dest5,2,1,2
thin,3,green/black,6,dest5,2,1,3
thin,3,green/black,6,dest5,2,1,4
thin,3,green/black,6,dest5,2,1,5
thin,3,green/black,6,dest5,2,1,6
thin,3,green/black,6,dest5,2,2,1
thin,3,green/black,6,dest5,2,2,2
thin,3,green/black,6,dest5,2,2,3
thin,3,green/black,6,dest5,2,2,4
thin,3,green/black,6,dest5,2,2,5
thin,3,green/black,6,dest5,2,2,6
thin,3,green/black,6,dest5,2,3,1
thin,3,green/black,6,dest5,2,3,2
thin,3,green/black,6,dest5,2,3,3
thin,3,green/black,6,dest5,2,3,4
thin,3,green/black,6,dest5,2,3,5
thin,3,green/black,6,dest5,2,3,6
thin,3,green/black,6,dest5,2,4,1
thin,3,green/black,6,dest5,2,4,2
thin,3,green/black,6,dest5,2,4,3
thin,3,green/black,6,dest5,2,4,4
thin,3,green/black,6,dest5,2,4,5
thin,3,green/black,6,dest5,2,4,6
thin,3,green/black,6,dest5,2,5,1
thin,3,green/black,6,dest5,2,5,2
thin,3,green/black,6,dest5,2,5,3
thin,3,green/black,6,dest5,2,5,4
thin,3,green/black,6,dest5,2,5,5
thin,3,green/black,6,dest5,2,5,6
thin,3,green/black,6,dest5,2,6,1
thin,3,green/black,6,dest5,2,6,2
thin,3,green/black,6,dest5,2,6,3
thin,3,green/black,6,dest5,2,6,4
thin,3,green/black,6,dest5,2,6,5
thin,3,green/black,6,dest5,2,6,6
thin,3,green/black,6,dest5,2,7,1
thin,3,green/black,6,dest5,2,7,2
thin,3,green/black,6,dest5,2,7,3
thin,3,green/black,6,dest5,2,7,4
thin,3,green/black,6,dest5,2,7,5
thin,3,green/black,6,dest5,2,7,6
thin,3,green/black,6,dest5,2,8,1
thin,3,green/black,6,dest5,2,8,2
thin,3,green/black,6,dest5,2,8,3
thin,3,green/black,6,dest5,2,8,4
thin,3,green/black,6,dest5,2,8,5
thin,3,green/black,6,dest5,2,8,6
thin,3,green/black,6,dest5,2,9,1
thin,3,green/black,6,dest5,2,9,2
thin,3,green/black,6,dest5,2,9,3
thin,3,green/black,6,dest5,2,9,4
thin,3,green/black,6,dest5,2,9,5
thin,3,green/black,6,dest5,2,9,6
thin,3,green/black,6,dest5,2,10,1
thin,3,green/black,6,dest5,2,10,2
thin,3,green/black,6,dest5,2,10,3
thin,3,green/black,6,dest5,2,10,4
thin,3,green/black,6,dest5,2,10,5
thin,3,green/black,6,dest5,2,10,6
thin,3,green/black,6,dest5,2,11,1
thin,3,green/black,6,dest5,2,11,2
thin,3,green/black,6,dest5,2,11,3
thin,3,green/black,6,dest5,2,11,4
thin,3,green/black,6,dest5,2,11,5
thin,3,green/black,6,dest5,2,11,6
thin,3,green/black,6,dest5,2,12,1
thin,3,green/black,6,dest5,2,12,2
thin,3,green/black,6,dest5,2,12,3
thin,3,green/black,6,dest5,2,12,4
thin,3,green/black,6,dest5,2,12,5
thin,3,green/black,6,dest5,2,12,6
thin,3,green/black,6,dest5,2,13,1
thin,3,green/black,6,dest5,2,13,2
thin,3,green/black,6,dest5,2,13,3
thin,3,green/black,6,dest5,2,13,4
thin,3,green/black,6,dest5,2,13,5
thin,3,green/black,6,dest5,2,13,6
thin,3,green/black,6,dest5,2,14,1
thin,3,green/black,6,dest5,2,14,2
thin,3,green/black,6,dest5,2,14,3
thin,3,green/black,6,dest5,2,14,4
thin,3,green/black,6,dest5,2,14,5
thin,3,green/black,6,dest5,2,14,6
thin,3,green/black,6,dest5,2,15,1
thin,3,green/black,6,dest5,2,15,2
thin,3,green/black,6,dest5,2,15,3
thin,3,green/black,6,dest5,2,15,4
thin,3,green/black,6,dest5,2,15,5
thin,3,green/black,6,dest5,2,15,6
thin,3,green/black,6,dest5,2,16,1
thin,3,green/black,6,dest5,2,16,2
thin,3,green/black,6,dest5,2,16,3
thin,3,green/black,6,dest5,2,16,4
thin,3,green/black,6,dest5,2,16,5
thin,3,green/black,6,dest5,2,16,6
thin,3,green/black,6,dest5,2,17,1
thin,3,green/black,6,dest5,2,17,2
thin,3,green/black,6,dest5,2,17,3
thin,3,green/black,6,dest5,2,17,4
thin,3,green/black,6,dest5,2,17,5
thin,3,green/black,6,dest5,2,17,6
thin,3,green/black,6,dest5,2,18,1
thin,3,green/black,6,dest5,2,18,2
thin,3,green/black,6,dest5,2,18,3
thin,3,green/black,6,dest5,2,18,4
thin,3,green/black,6,dest5,2,18,5
thin,3,green/black,6,dest5,2,18,6
thin,3,green/black,6,dest5,2,19,1
thin,3,green/black,6,dest5,2,19,2
thin,3,green/black,6,dest5,2,19,3
thin,3,green/black,6,dest5,2,19,4
thin,3,green/black,6,dest5,2,19,5
thin,3,green/black,6,dest5,2,19,6
thin,3,green/black,6,dest5,2,20,1
thin,3,green/black,6,dest5,2,20,2
thin,3,green/black,6,dest5,2,20,3
thin,3,green/black,6,dest5,2,20,4
thin,3,green/black,6,dest5,2,20,5
thin,3,green/black,6,dest5,2,20,6
thin,4,green/black,1,dest1,3,1,1
thin,4,green/black,1,dest1,3,1,2
thin,4,green/black,1,dest1,3,1,3
thin,4,green/black,1,dest1,3,1,4
thin,4,green/black,1,dest1,3,1,5
thin,4,green/black,1,dest1,3,1,6
thin,4,green/black,1,dest1,3,2,1
thin,4,green/black,1,dest1,3,2,2
thin,4,green/black,1,dest1,3,2,3
thin,4,green/black,1,dest1,3,2,4
thin,4,green/black,1,dest1,3,2,5
thin,4,green/black,1,dest1,3,2,6
thin,4,green/black,1,dest1,3,3,1
thin,4,green/black,1,dest1,3,3,2
thin,4,green/black,1,dest1,3,3,3
thin,4,green/black,1,dest1,3,3,4
thin,4,green/black,1,dest1,3,3,5
thin,4,green/black,1,dest1,3,3,6
thin,4,green/black,1,dest1,3,4,1
thin,4,green/black,1,dest1,3,4,2
thin,4,green/black,1,dest1,3,4,3
thin,4,green/black,1,dest1,3,4,4
thin,4,green/black,1,dest1,3,4,5
thin,4,green/black,1,dest1,3,4,6
thin,4,green/black,1,dest1,3,5,1
thin,4,green/black,1,dest1,3,5,2
thin,4,green/black,1,dest1,3,5,3
thin,4,green/black,1,dest1,3,5,4
thin,4,green/black,1,dest1,3,5,5
thin,4,green/black,1,dest1,3,5,6
thin,4,green/black,1,dest1,3,6,1
thin,4,green/black,1,dest1,3,6,2
thin,4,green/black,1,dest1,3,6,3
thin,4,green/black,1,dest1,3,6,4
thin,4,green/black,1,dest1,3,6,5
thin,4,green/black,1,dest1,3,6,6
thin,4,green/black,1,dest1,3,7,1
thin,4,green/black,1,dest1,3,7,2
thin,4,green/black,1,dest1,3,7,3
thin,4,green/black,1,dest1,3,7,4
thin,4,green/black,1,dest1,3,7,5
thin,4,green/black,1,dest1,3,7,6
thin,4,green/black,1,dest1,3,8,1
thin,4,green/black,1,dest1,3,8,2
thin,4,green/black,1,dest1,3,8,3
thin,4,green/black,1,dest1,3,8,4
thin,4,green/black,1,dest1,3,8,5
thin,4,green/black,1,dest1,3,8,6
thin,4,green/black,1,dest1,3,9,1
thin,4,green/black,1,dest1,3,9,2
thin,4,green/black,1,dest1,3,9,3
thin,4,green/black,1,dest1,3,9,4
thin,4,green/black,1,dest1,3,9,5
thin,4,green/black,1,dest1,3,9,6
thin,4,green/black,1,dest1,3,10,1
thin,4,green/black,1,dest1,3,10,2
thin,4,green/black,1,dest1,3,10,3
thin,4,green/black,1,dest1,3,10,4
thin,4,green/black,1,dest1,3,10,5
thin,4,green/black,1,dest1,3,10,6
thin,4,green/black,1,dest1,3,11,1
thin,4,green/black,1,dest1,3,11,2
thin,4,green/black,1,dest1,3,11,3
thin,4,green/black,1,dest1,3,11,4
thin,4,green/black,1,dest1,3,11,5
thin,4,green/black,1,dest1,3,11,6
thin,4,green/black,1,dest1,3,12,1
thin,4,green/black,1,dest1,3,12,2
thin,4,green/black,1,dest1,3,12,3
thin,4,green/black,1,dest1,3,12,4
thin,4,green/black,1,dest1,3,12,5
thin,4,green/black,1,dest1,3,12,6
thin,4,green/black,1,dest1,3,13,1
thin,4,green/black,1,dest1,3,13,2
thin,4,green/black,1,dest1,3,13,3
thin,4,green/black,1,dest1,3,13,4
thin,4,green/black,1,dest1,3,13,5
thin,4,green/black,1,dest1,3,13,6
thin,4,green/black,1,dest1,3,14,1
thin,4,green/black,1,dest1,3,14,2
thin,4,green/black,1,dest1,3,14,3
thin,4,green/black,1,dest1,3,14,4
thin,4,green/black,1,dest1,3,14,5
thin,4,green/black,1,dest1,3,14,6
thin,4,green/black,1,dest1,3,15,1
thin,4,green/black,1,dest1,3,15,2
thin,4,green/black,1,dest1,3,15,3
thin,4,green/black,1,dest1,3,15,4
thin,4,green/black,1,dest1,3,15,5
thin,4,green/black,1,dest1,3,15,6
thin,4,green/black,1,dest1,3,16,1
thin,4,green/black,1,dest1,3,16,2
thin,4,green/black,1,dest1,3,16,3
thin,4,green/black,1,dest1,3,16,4
thin,4,green/black,1,dest1,3,16,5
thin,4,green/black,1,dest1,3,16,6
thin,4,green/black,1,dest1,3,17,1
thin,4,green/black,1,dest1,3,17,2
thin,4,green/black,1,dest1,3,17,3
thin,4,green/black,1,dest1,3,17,4
thin,4,green/black,1,dest1,3,17,5
thin,4,green/black,1,dest1,3,17,6
thin,4,green/black,1,dest1,3,18,1
thin,4,green/black,1,dest1,3,18,2
thin,4,green/black,1,dest1,3,18,3
thin,4,green/black,1,dest1,3,18,4
thin,4,green/black,1,dest1,3,18,5
thin,4,green/black,1,dest1,3,18,6
thin,4,green/black,1,dest1,3,19,1
thin,4,green/black,1,dest1,3,19,2
thin,4,green/black,1,dest1,3,19,3
thin,4,green/black,1,dest1,3,19,4
thin,4,green/black,1,dest1,3,19,5
thin,4,green/black,1,dest1,3,19,6
thin,4,green/black,1,dest1,3,20,1
thin,4,green/black,1,dest1,3,20,2
thin,4,green/black,1,dest1,3,20,3
thin,4,green/black,1,dest1,3,20,4
thin,4,green/black,1,dest1,3,20,5
thin,4,green/black,1,dest1,3,20,6
thin,4,green/black,2,dest2,3,1,1
thin,4,green/black,2,dest2,3,1,2
thin,4,green/black,2,dest2,3,1,3
thin,4,green/black,2,dest2,3,1,4
thin,4,green/black,2,dest2,3,1,5
thin,4,green/black,2,dest2,3,1,6
thin,4,green/black,2,dest2,3,2,1
thin,4,green/black,2,dest2,3,2,2
thin,4,green/black,2,dest2,3,2,3
thin,4,green/black,2,dest2,3,2,4
thin,4,green/black,2,dest2,3,2,5
thin,4,green/black,2,dest2,3,2,6
thin,4,green/black,2,dest2,3,3,1
thin,4,green/black,2,dest2,3,3,2
thin,4,green/black,2,dest2,3,3,3
thin,4,green/black,2,dest2,3,3,4
thin,4,green/black,2,dest2,3,3,5
thin,4,green/black,2,dest2,3,3,6
thin,4,green/black,2,dest2,3,4,1
thin,4,green/black,2,dest2,3,4,2
thin,4,green/black,2,dest2,3,4,3
thin,4,green/black,2,dest2,3,4,4
thin,4,green/black,2,dest2,3,4,5
thin,4,green/black,2,dest2,3,4,6
thin,4,green/black,2,dest2,3,5,1
thin,4,green/black,2,dest2,3,5,2
thin,4,green/black,2,dest2,3,5,3
thin,4,green/black,2,dest2,3,5,4
thin,4,green/black,2,dest2,3,5,5
thin,4,green/black,2,dest2,3,5,6
thin,4,green/black,2,dest2,3,6,1
thin,4,green/black,2,dest2,3,6,2
thin,4,green/black,2,dest2,3,6,3
thin,4,green/black,2,dest2,3,6,4
thin,4,green/black,2,dest2,3,6,5
thin,4,green/black,2,dest2,3,6,6
thin,4,green/black,2,dest2,3,7,1
thin,4,green/black,2,dest2,3,7,2
thin,4,green/black,2,dest2,3,7,3
thin,4,green/black,2,dest2,3,7,4
thin,4,green/black,2,dest2,3,7,5
thin,4,green/black,2,dest2,3,7,6
thin,4,green/black,2,dest2,3,8,1
thin,4,green/black,2,dest2,3,8,2
thin,4,green/black,2,dest2,3,8,3
thin,4,green/black,2,dest2,3,8,4
thin,4,green/black,2,dest2,3,8,5
thin,4,green/black,2,dest2,3,8,6
thin,4,green/black,2,dest2,3,9,1
thin,4,green/black,2,dest2,3,9,2
thin,4,green/black,2,dest2,3,9,3
thin,4,green/black,2,dest2,3,9,4
thin,4,green/black,2,dest2,3,9,5
thin,4,green/black,2,dest2,3,9,6
thin,4,green/black,2,dest2,3,10,1
thin,4,green/black,2,dest2,3,10,2
thin,4,green/black,2,dest2,3,10,3
thin,4,green/black,2,dest2,3,10,4
thin,4,green/black,2,dest2,3,10,5
thin,4,green/black,2,dest2,3,10,6
thin,4,green/black,2,dest2,3,11,1
thin,4,green/black,2,dest2,3,11,2
thin,4,green/black,2,dest2,3,11,3
thin,4,green/black,2,dest2,3,11,4
thin,4,green/black,2,dest2,3,11,5
thin,4,green/black,2,dest2,3,11,6
thin,4,green/black,2,dest2,3,12,1
thin,4,green/black,2,dest2,3,12,2
thin,4,green/black,2,dest2,3,12,3
thin,4,green/black,2,dest2,3,12,4
thin,4,green/black,2,dest2,3,12,5
thin,4,green/black,2,dest2,3,12,6
thin,4,green/black,2,dest2,3,13,1
thin,4,green/black,2,dest2,3,13,2
thin,4,green/black,2,dest2,3,13,3
thin,4,green/black,2,dest2,3,13,4
thin,4,green/black,2,dest2,3,13,5
thin,4,green/black,2,dest2,3,13,6
thin,4,green/black,2,dest2,3,14,1
thin,4,green/black,2,dest2,3,14,2
thin,4,green/black,2,dest2,3,14,3
thin,4,green/black,2,dest2,3,14,4
thin,4,green/black,2,dest2,3,14,5
thin,4,green/black,2,dest2,3,14,6
thin,4,green/black,2,dest2,3,15,1
thin,4,green/black,2,dest2,3,15,2
thin,4,green/black,2,dest2,3,15,3
thin,4,green/black,2,dest2,3,15,4
thin,4,green/black,2,dest2,3,15,5
thin,4,green/black,2,dest2,3,15,6
thin,4,green/black,2,dest2,3,16,1
thin,4,green/black,2,dest2,3,16,2
thin,4,green/black,2,dest2,3,16,3
thin,4,green/black,2,dest2,3,16,4
thin,4,green/black,2,dest2,3,16,5
thin,4,green/black,2,dest2,3,16,6
thin,4,green/black,2,dest2,3,17,1
thin,4,green/black,2,dest2,3,17,2
thin,4,green/black,2,dest2,3,17,3
thin,4,green/black,2,dest2,3,17,4
thin,4,green/black,2,dest2,3,17,5
thin,4,green/black,2,dest2,3,17,6
thin,4,green/black,2,dest2,3,18,1
thin,4,green/black,2,dest2,3,18,2
thin,4,green/black,2,dest2,3,18,3
thin,4,green/black,2,dest2,3,18,4
thin,4,green/black,2,dest2,3,18,5
thin,4,green/black,2,dest2,3,18,6
thin,4,green/black,2,dest2,3,19,1
thin,4,green/black,2,dest2,3,19,2
thin,4,green/black,2,dest2,3,19,3
thin,4,green/black,2,dest2,3,19,4
thin,4,green/black,2,dest2,3,19,5
thin,4,green/black,2,dest2,3,19,6
thin,4,green/black,2,dest2,3,20,1
thin,4,green/black,2,dest2,3,20,2
thin,4,green/black,2,dest2,3,20,3
thin,4,green/black,2,dest2,3,20,4
thin,4,green/black,2,dest2,3,20,5
thin,4,green/black,2,dest2,3,20,6
thin,4,green/black,3,dest3,3,1,1
thin,4,green/black,3,dest3,3,1,2
thin,4,green/black,3,dest3,3,1,3
thin,4,green/black,3,dest3,3,1,4
thin,4,green/black,3,dest3,3,1,5
thin,4,green/black,3,dest3,3,1,6
thin,4,green/black,3,dest3,3,2,1
thin,4,green/black,3,dest3,3,2,2
thin,4,green/black,3,dest3,3,2,3
thin,4,green/black,3,dest3,3,2,4
thin,4,green/black,3,dest3,3,2,5
thin,4,green/black,3,dest3,3,2,6
thin,4,green/black,3,dest3,3,3,1
thin,4,green/black,3,dest3,3,3,2
thin,4,green/black,3,dest3,3,3,3
thin,4,green/black,3,dest3,3,3,4
thin,4,green/black,3,dest3,3,3,5
thin,4,green/black,3,dest3,3,3,6
thin,4,green/black,3,dest3,3,4,1
thin,4,green/black,3,dest3,3,4,2
thin,4,green/black,3,dest3,3,4,3
thin,4,green/black,3,dest3,3,4,4
thin,4,green/black,3,dest3,3,4,5
thin,4,green/black,3,dest3,3,4,6
thin,4,green/black,3,dest3,3,5,1
thin,4,green/black,3,dest3,3,5,2
thin,4,green/black,3,dest3,3,5,3
thin,4,green/black,3,dest3,3,5,4
thin,4,green/black,3,dest3,3,5,5
thin,4,green/black,3,dest3,3,5,6
thin,4,green/black,3,dest3,3,6,1
thin,4,green/black,3,dest3,3,6,2
thin,4,green/black,3,dest3,3,6,3
thin,4,green/black,3,dest3,3,6,4
thin,4,green/black,3,dest3,3,6,5
thin,4,green/black,3,dest3,3,6,6
thin,4,green/black,3,dest3,3,7,1
thin,4,green/black,3,dest3,3,7,2
thin,4,green/black,3,dest3,3,7,3
thin,4,green/black,3,dest3,3,7,4
thin,4,green/black,3,dest3,3,7,5
thin,4,green/black,3,dest3,3,7,6
thin,4,green/black,3,dest3,3,8,1
thin,4,green/black,3,dest3,3,8,2
thin,4,green/black,3,dest3,3,8,3
thin,4,green/black,3,dest3,3,8,4
thin,4,green/black,3,dest3,3,8,5
thin,4,green/black,3,dest3,3,8,6
thin,4,green/black,3,dest3,3,9,1
thin,4,green/black,3,dest3,3,9,2
thin,4,green/black,3,dest3,3,9,3
thin,4,green/black,3,dest3,3,9,4
thin,4,green/black,3,dest3,3,9,5
thin,4,green/black,3,dest3,3,9,6
